source_code,source_name,target_code,target_name,weight
p26.a.w,"Secondary glass for treatment, Re-processing of secondary glass into new glass",,Manufacturing,1.0
p26.b,Ceramic goods,,Manufacturing,1.0
p26.c,"Bricks, tiles and construction products, in baked clay",,Manufacturing,1.0
p26.d,"Cement, lime and plaster",,Manufacturing,1.0
p26.d.w,"Ash for treatment, Re-processing of ash into clinker",,Manufacturing,1.0
p26.e,Other non-metallic mineral products,,Manufacturing,1.0
p27.a,Basic iron and steel and of ferro-alloys and first products thereof,,Manufacturing,1.0
p27.a.w,"Secondary steel for treatment, Re-processing of secondary steel into new steel",,Manufacturing,1.0
p27.41,Precious metals,,Manufacturing,1.0
p27.41.w,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",,Manufacturing,1.0
p27.42,Aluminium and aluminium products,,Manufacturing,1.0
p27.42.w,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",,Manufacturing,1.0
p27.43,"Lead, zinc and tin and products thereof",,Manufacturing,1.0
p27.43.w,"Secondary lead for treatment, Re-processing of secondary lead into new lead",,Manufacturing,1.0
p27.44,Copper products,,Manufacturing,1.0
p27.44.w,"Secondary copper for treatment, Re-processing of secondary copper into new copper",,Manufacturing,1.0
p27.45,Other non-ferrous metal products,,Manufacturing,1.0
p27.45.w,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",,Manufacturing,1.0
p27.5,Foundry work services,,Manufacturing,1.0
p28,"Fabricated metal products, except machinery and equipment (28)",,Manufacturing,1.0
p29,Machinery and equipment n.e.c. (29),,Manufacturing,1.0
p30,Office machinery and computers (30),,Manufacturing,1.0
p31,Electrical machinery and apparatus n.e.c. (31),,Manufacturing,1.0
p32,"Radio, television and communication equipment and apparatus (32)",,Manufacturing,1.0
p33,"Medical, precision and optical instruments, watches and clocks (33)",,Manufacturing,1.0
p34,"Motor vehicles, trailers and semi-trailers (34)",,Manufacturing,1.0
p35,Other transport equipment (35),,Manufacturing,1.0
p36,Furniture; other manufactured goods n.e.c. (36),,Manufacturing,1.0
p37,Secondary raw materials,,Manufacturing,1.0
p37.w.1,"Bottles for treatment, Recycling of bottles by direct reuse",,Manufacturing,1.0
p40.11.a,Electricity by coal,,Electricity and utilities,1.0
p40.11.b,Electricity by gas,,Electricity and utilities,1.0
p40.11.c,Electricity by nuclear,,Electricity and utilities,1.0
p40.11.d,Electricity by hydro,,Electricity and utilities,1.0
p40.11.e,Electricity by wind,,Electricity and utilities,1.0
p40.11.f,Electricity by petroleum and other oil derivatives,,Electricity and utilities,1.0
p40.11.g,Electricity by biomass and waste,,Electricity and utilities,1.0
p40.11.h,Electricity by solar photovoltaic,,Electricity and utilities,1.0
p40.11.i,Electricity by solar thermal,,Electricity and utilities,1.0
p40.11.j,"Electricity by tide, wave, ocean",,Electricity and utilities,1.0
p40.11.k,Electricity by Geothermal,,Electricity and utilities,1.0
p40.11.l,Electricity nec,,Electricity and utilities,1.0
p40.12,Transmission services of electricity,,Electricity and utilities,1.0
p40.13,Distribution and trade services of electricity,,Electricity and utilities,1.0
p40.2.a,Coke oven gas,,Electricity and utilities,1.0
p40.2.b,Blast Furnace Gas,,Electricity and utilities,1.0
p40.2.c,Oxygen Steel Furnace Gas,,Electricity and utilities,1.0
p40.2.d,Gas Works Gas,,Electricity and utilities,1.0
p40.2.e,Biogas,,Electricity and utilities,1.0
p40.2.1,Distribution services of gaseous fuels through mains,,Electricity and utilities,1.0
p40.3,Steam and hot water supply services,,Electricity and utilities,1.0
p41,"Collected and purified water, distribution services of water (41)",,Electricity and utilities,1.0
p45,Construction work (45),,Construction,1.0
p45.w,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",,Construction,1.0
p50.a,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",,Services,1.0
p50.b,Retail trade services of motor fuel,,Services,1.0
p51,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",,Services,1.0
p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",,Services,1.0
p55,Hotel and restaurant services (55),,Services,1.0
p60.1,Railway transportation services,,Transport,1.0
p60.2,Other land transportation services,,Transport,1.0
p60.3,Transportation services via pipelines,,Transport,1.0
p61.1,Sea and coastal water transportation services,,Transport,1.0
p61.2,Inland water transportation services,,Transport,1.0
p62,Air transport services (62),,Transport,1.0
p63,Supporting and auxiliary transport services; travel agency services (63),,Services,1.0
p64,Post and telecommunication services (64),,Services,1.0
p65,"Financial intermediation services, except insurance and pension funding services (65)",,Services,1.0
p66,"Insurance and pension funding services, except compulsory social security services (66)",,Services,1.0
p67,Services auxiliary to financial intermediation (67),,Services,1.0
p70,Real estate services (70),,Services,1.0
p71,Renting services of machinery and equipment without operator and of personal and household goods (71),,Services,1.0
p72,Computer and related services (72),,Services,1.0
p73,Research and development services (73),,Services,1.0
p74,Other business services (74),,Services,1.0
p75,Public administration and defence services; compulsory social security services (75),,Services,1.0
p80,Education services (80),,Services,1.0
p85,Health and social work services (85),,Services,1.0
p90.1.a,Food waste for treatment: incineration,,Services,1.0
p90.1.b,Paper waste for treatment: incineration,,Services,1.0
p90.1.c,Plastic waste for treatment: incineration,,Services,1.0
p90.1.d,Intert/metal waste for treatment: incineration,,Services,1.0
p90.1.e,Textiles waste for treatment: incineration,,Services,1.0
p90.1.f,Wood waste for treatment: incineration,,Services,1.0
p90.1.g,Oil/hazardous waste for treatment: incineration,,Services,1.0
p90.2.a,Food waste for treatment: biogasification and land application,,Services,1.0
p90.2.b,Paper waste for treatment: biogasification and land application,,Services,1.0
p90.2.c,Sewage sludge for treatment: biogasification and land application,,Services,1.0
p90.3.a,Food waste for treatment: composting and land application,,Services,1.0
p90.3.b,Paper and wood waste for treatment: composting and land application,,Services,1.0
p90.4.a,Food waste for treatment: waste water treatment,,Services,1.0
p90.4.b,Other waste for treatment: waste water treatment,,Services,1.0
p90.5.a,Food waste for treatment: landfill,,Services,1.0
p90.5.b,Paper for treatment: landfill,,Services,1.0
p90.5.c,Plastic waste for treatment: landfill,,Services,1.0
p90.5.d,Inert/metal/hazardous waste for treatment: landfill,,Services,1.0
p90.5.e,Textiles waste for treatment: landfill,,Services,1.0
p90.5.f,Wood waste for treatment: landfill,,Services,1.0
p91,Membership organisation services n.e.c. (91),,Services,1.0
p92,"Recreational, cultural and sporting services (92)",,Services,1.0
p93,Other services (93),,Services,1.0
p95,Private households with employed persons (95),,Services,1.0
p99,Extra-territorial organizations and bodies,,Services,1.0
