source_code,source_name,target_code,target_name,weight
p40.2.e,Biogas,,Shelter: Fuels and other shelter services,1.0
p40.2.1,Distribution services of gaseous fuels through mains,,Shelter: Fuels and other shelter services,1.0
p40.3,Steam and hot water supply services,,Shelter: Fuels and other shelter services,1.0
p41,"Collected and purified water, distribution services of water (41)",,Shelter: Fuels and other shelter services,1.0
p45,Construction work (45),,Shelter: Construction Materials,1.0
p45.w,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",,Shelter: Construction Materials,1.0
p50.a,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",,Services: Trade and retailing,1.0
p50.b,Retail trade services of motor fuel,,Services: Trade and retailing,1.0
p51,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",,Services: Trade and retailing,1.0
p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",,Services: Trade and retailing,1.0
p55,Hotel and restaurant services (55),,Services: Restaurant	 hotel and recreation,1.0
p60.1,Railway transportation services,,Mobility by Land,1.0
p60.2,Other land transportation services,,Mobility by Land,1.0
p60.3,Transportation services via pipelines,,Mobility by Land,1.0
p61.1,Sea and coastal water transportation services,,Mobility by Water,1.0
p61.2,Inland water transportation services,,Mobility by Water,1.0
p62,Air transport services (62),,Mobility by Air,1.0
p63,Supporting and auxiliary transport services; travel agency services (63),,Services n.e.c.,1.0
p64,Post and telecommunication services (64),,Services n.e.c.,1.0
p65,"Financial intermediation services, except insurance and pension funding services (65)",,Services: Business and financial services,1.0
p66,"Insurance and pension funding services, except compulsory social security services (66)",,Services: Business and financial services,1.0
p67,Services auxiliary to financial intermediation (67),,Services: Business and financial services,1.0
p70,Real estate services (70),,Shelter: Renting services and real estate,1.0
p71,Renting services of machinery and equipment without operator and of personal and household goods (71),,Shelter: Renting services and real estate,1.0
p72,Computer and related services (72),,Services: Health	 education and research,1.0
p73,Research and development services (73),,Services: Health	 education and research,1.0
p74,Other business services (74),,Services: Business and financial services,1.0
p75,Public administration and defence services; compulsory social security services (75),,Services: Business and financial services,1.0
p80,Education services (80),,Services: Health	 education and research,1.0
p85,Health and social work services (85),,Services: Health	 education and research,1.0
p90.1.a,Food waste for treatment: incineration,,Shelter: Waste,1.0
p90.1.b,Paper waste for treatment: incineration,,Shelter: Waste,1.0
p90.1.c,Plastic waste for treatment: incineration,,Shelter: Waste,1.0
p90.1.d,Intert/metal waste for treatment: incineration,,Shelter: Waste,1.0
p90.1.e,Textiles waste for treatment: incineration,,Shelter: Waste,1.0
p90.1.f,Wood waste for treatment: incineration,,Shelter: Waste,1.0
p90.1.g,Oil/hazardous waste for treatment: incineration,,Shelter: Waste,1.0
p90.2.a,Food waste for treatment: biogasification and land application,,Shelter: Waste,1.0
p90.2.b,Paper waste for treatment: biogasification and land application,,Shelter: Waste,1.0
p90.2.c,Sewage sludge for treatment: biogasification and land application,,Shelter: Waste,1.0
p90.3.a,Food waste for treatment: composting and land application,,Shelter: Waste,1.0
p90.3.b,Paper and wood waste for treatment: composting and land application,,Shelter: Waste,1.0
p90.4.a,Food waste for treatment: waste water treatment,,Shelter: Waste,1.0
p90.4.b,Other waste for treatment: waste water treatment,,Shelter: Waste,1.0
p90.5.a,Food waste for treatment: landfill,,Shelter: Waste,1.0
p90.5.b,Paper for treatment: landfill,,Shelter: Waste,1.0
p90.5.c,Plastic waste for treatment: landfill,,Shelter: Waste,1.0
p90.5.d,Inert/metal/hazardous waste for treatment: landfill,,Shelter: Waste,1.0
p90.5.e,Textiles waste for treatment: landfill,,Shelter: Waste,1.0
p90.5.f,Wood waste for treatment: landfill,,Shelter: Waste,1.0
p91,Membership organisation services n.e.c. (91),,Services: Restaurant	 hotel and recreation,1.0
p92,"Recreational, cultural and sporting services (92)",,Services: Restaurant	 hotel and recreation,1.0
p93,Other services (93),,Services n.e.c.,1.0
p95,Private households with employed persons (95),,Services n.e.c.,1.0
p99,Extra-territorial organizations and bodies,,Services: Business and financial services,1.0
