source_code,source_name,target_code,target_name,weight
p11.b.1,Natural Gas Liquids,,Mining & quarrying,1.0
p11.c,Other Hydrocarbons,,Mining & quarrying,1.0
p12,Uranium and thorium ores (12),,Mining & quarrying,1.0
p13.1,Iron ores,,Mining & quarrying,1.0
p13.20.11,Copper ores and concentrates,,Mining & quarrying,1.0
p13.20.12,Nickel ores and concentrates,,Mining & quarrying,1.0
p13.20.13,Aluminium ores and concentrates,,Mining & quarrying,1.0
p13.20.14,Precious metal ores and concentrates,,Mining & quarrying,1.0
p13.20.15,"Lead, zinc and tin ores and concentrates",,Mining & quarrying,1.0
p13.20.16,Other non-ferrous metal ores and concentrates,,Mining & quarrying,1.0
p14.1,Stone,,Mining & quarrying,1.0
p14.2,Sand and clay,,Mining & quarrying,1.0
p14.3,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",,Mining & quarrying,1.0
p15.a,Products of meat cattle,,"Food production, beverages & tobacco",1.0
p15.b,Products of meat pigs,,"Food production, beverages & tobacco",1.0
p15.c,Products of meat poultry,,"Food production, beverages & tobacco",1.0
p15.d,Meat products nec,,"Food production, beverages & tobacco",1.0
p15.e,products of Vegetable oils and fats,,"Food production, beverages & tobacco",1.0
p15.f,Dairy products,,"Food production, beverages & tobacco",1.0
p15.g,Processed rice,,"Food production, beverages & tobacco",1.0
p15.h,Sugar,,"Food production, beverages & tobacco",1.0
p15.i,Food products nec,,"Food production, beverages & tobacco",1.0
p15.j,Beverages,,"Food production, beverages & tobacco",1.0
p15.k,Fish products,,"Food production, beverages & tobacco",1.0
p16,Tobacco products (16),,"Food production, beverages & tobacco",1.0
p17,Textiles (17),,"Textiles, leather & wearing apparel",1.0
p18,Wearing apparel; furs (18),,"Textiles, leather & wearing apparel",1.0
p19,Leather and leather products (19),,"Textiles, leather & wearing apparel",1.0
p20,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),,"Wood, paper & publishing",1.0
p20.w,"Wood material for treatment, Re-processing of secondary wood material into new wood material",,"Wood, paper & publishing",1.0
p21.1,Pulp,,"Wood, paper & publishing",1.0
p21.w.1,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",,"Wood, paper & publishing",1.0
p21.2,Paper and paper products,,"Wood, paper & publishing",1.0
p22,Printed matter and recorded media (22),,"Wood, paper & publishing",1.0
p23.1.a,Coke Oven Coke,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.1.b,Gas Coke,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.1.c,Coal Tar,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.a,Motor Gasoline,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.b,Aviation Gasoline,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.c,Gasoline Type Jet Fuel,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.d,Kerosene Type Jet Fuel,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.e,Kerosene,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.f,Gas/Diesel Oil,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.g,Heavy Fuel Oil,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.h,Refinery Gas,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.i,Liquefied Petroleum Gases (LPG),,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.j,Refinery Feedstocks,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.k,Ethane,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.l,Naphtha,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.m,White Spirit & SBP,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.n,Lubricants,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.o,Bitumen,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.p,Paraffin Waxes,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.q,Petroleum Coke,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.20.r,Non-specified Petroleum Products,,"Petroleum, chemicals & non-metallic mineral products",1.0
p23.3,Nuclear fuel,,"Petroleum, chemicals & non-metallic mineral products",1.0
p24.a,"Plastics, basic",,"Petroleum, chemicals & non-metallic mineral products",1.0
p24.a.w,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",,"Petroleum, chemicals & non-metallic mineral products",1.0
p24.b,N-fertiliser,,"Petroleum, chemicals & non-metallic mineral products",1.0
p24.c,P- and other fertiliser,,"Petroleum, chemicals & non-metallic mineral products",1.0
p24.d,Chemicals nec,,"Petroleum, chemicals & non-metallic mineral products",1.0
p24.e,Charcoal,,"Petroleum, chemicals & non-metallic mineral products",1.0
p24.f,Additives/Blending Components,,"Petroleum, chemicals & non-metallic mineral products",1.0
p24.g,Biogasoline,,"Petroleum, chemicals & non-metallic mineral products",1.0
p24.h,Biodiesels,,"Petroleum, chemicals & non-metallic mineral products",1.0
p24.i,Other Liquid Biofuels,,"Petroleum, chemicals & non-metallic mineral products",1.0
p25,Rubber and plastic products (25),,"Petroleum, chemicals & non-metallic mineral products",1.0
p26.a,Glass and glass products,,"Petroleum, chemicals & non-metallic mineral products",1.0
p26.a.w,"Secondary glass for treatment, Re-processing of secondary glass into new glass",,"Petroleum, chemicals & non-metallic mineral products",1.0
p26.b,Ceramic goods,,"Petroleum, chemicals & non-metallic mineral products",1.0
p26.c,"Bricks, tiles and construction products, in baked clay",,"Petroleum, chemicals & non-metallic mineral products",1.0
p26.d,"Cement, lime and plaster",,"Petroleum, chemicals & non-metallic mineral products",1.0
p26.d.w,"Ash for treatment, Re-processing of ash into clinker",,"Petroleum, chemicals & non-metallic mineral products",1.0
p26.e,Other non-metallic mineral products,,"Petroleum, chemicals & non-metallic mineral products",1.0
p27.a,Basic iron and steel and of ferro-alloys and first products thereof,,Metal & metal products,1.0
p27.a.w,"Secondary steel for treatment, Re-processing of secondary steel into new steel",,Metal & metal products,1.0
p27.41,Precious metals,,Metal & metal products,1.0
p27.41.w,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",,Metal & metal products,1.0
p27.42,Aluminium and aluminium products,,Metal & metal products,1.0
p27.42.w,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",,Metal & metal products,1.0
p27.43,"Lead, zinc and tin and products thereof",,Metal & metal products,1.0
p27.43.w,"Secondary lead for treatment, Re-processing of secondary lead into new lead",,Metal & metal products,1.0
p27.44,Copper products,,Metal & metal products,1.0
p27.44.w,"Secondary copper for treatment, Re-processing of secondary copper into new copper",,Metal & metal products,1.0
p27.45,Other non-ferrous metal products,,Metal & metal products,1.0
p27.45.w,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",,Metal & metal products,1.0
p27.5,Foundry work services,,Metal & metal products,1.0
p28,"Fabricated metal products, except machinery and equipment (28)",,Metal & metal products,1.0
p29,Machinery and equipment n.e.c. (29),,Electrical & machinery,1.0
p30,Office machinery and computers (30),,Electrical & machinery,1.0
p31,Electrical machinery and apparatus n.e.c. (31),,Electrical & machinery,1.0
p32,"Radio, television and communication equipment and apparatus (32)",,Electrical & machinery,1.0
p33,"Medical, precision and optical instruments, watches and clocks (33)",,Electrical & machinery,1.0
p34,"Motor vehicles, trailers and semi-trailers (34)",,Transport equipment,1.0
p35,Other transport equipment (35),,Transport equipment,1.0
p36,Furniture; other manufactured goods n.e.c. (36),,Manufacturing & recycling,1.0
p37,Secondary raw materials,,Manufacturing & recycling,1.0
p37.w.1,"Bottles for treatment, Recycling of bottles by direct reuse",,Manufacturing & recycling,1.0
p40.11.a,Electricity by coal,,"Electricity, gas & water",1.0
p40.11.b,Electricity by gas,,"Electricity, gas & water",1.0
p40.11.c,Electricity by nuclear,,"Electricity, gas & water",1.0
p40.11.d,Electricity by hydro,,"Electricity, gas & water",1.0
p40.11.e,Electricity by wind,,"Electricity, gas & water",1.0
p40.11.f,Electricity by petroleum and other oil derivatives,,"Electricity, gas & water",1.0
p40.11.g,Electricity by biomass and waste,,"Electricity, gas & water",1.0
p40.11.h,Electricity by solar photovoltaic,,"Electricity, gas & water",1.0
p40.11.i,Electricity by solar thermal,,"Electricity, gas & water",1.0
p40.11.j,"Electricity by tide, wave, ocean",,"Electricity, gas & water",1.0
p40.11.k,Electricity by Geothermal,,"Electricity, gas & water",1.0
p40.11.l,Electricity nec,,"Electricity, gas & water",1.0
p40.12,Transmission services of electricity,,"Electricity, gas & water",1.0
p40.13,Distribution and trade services of electricity,,"Electricity, gas & water",1.0
p40.2.a,Coke oven gas,,"Electricity, gas & water",1.0
p40.2.b,Blast Furnace Gas,,"Electricity, gas & water",1.0
p40.2.c,Oxygen Steel Furnace Gas,,"Electricity, gas & water",1.0
p40.2.d,Gas Works Gas,,"Electricity, gas & water",1.0
p40.2.e,Biogas,,"Electricity, gas & water",1.0
p40.2.1,Distribution services of gaseous fuels through mains,,"Electricity, gas & water",1.0
p40.3,Steam and hot water supply services,,"Electricity, gas & water",1.0
p41,"Collected and purified water, distribution services of water (41)",,"Electricity, gas & water",1.0
p45,Construction work (45),,Construction,1.0
p45.w,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",,Construction,1.0
p50.a,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",,"Sale, maintenance & repair of vehicles; fuel; trade; hotels & restaurants",1.0
p50.b,Retail trade services of motor fuel,,"Sale, maintenance & repair of vehicles; fuel; trade; hotels & restaurants",1.0
p51,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",,"Sale, maintenance & repair of vehicles; fuel; trade; hotels & restaurants",1.0
p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",,"Sale, maintenance & repair of vehicles; fuel; trade; hotels & restaurants",1.0
p55,Hotel and restaurant services (55),,"Sale, maintenance & repair of vehicles; fuel; trade; hotels & restaurants",1.0
p60.1,Railway transportation services,,Transport,1.0
p60.2,Other land transportation services,,Transport,1.0
p60.3,Transportation services via pipelines,,Transport,1.0
p61.1,Sea and coastal water transportation services,,Transport,1.0
p61.2,Inland water transportation services,,Transport,1.0
p62,Air transport services (62),,Transport,1.0
p63,Supporting and auxiliary transport services; travel agency services (63),,Transport,1.0
p64,Post and telecommunication services (64),,Post & telecommunications,1.0
p65,"Financial intermediation services, except insurance and pension funding services (65)",,Financial intermediation & business activity,1.0
p66,"Insurance and pension funding services, except compulsory social security services (66)",,Financial intermediation & business activity,1.0
p67,Services auxiliary to financial intermediation (67),,Financial intermediation & business activity,1.0
p70,Real estate services (70),,Financial intermediation & business activity,1.0
p71,Renting services of machinery and equipment without operator and of personal and household goods (71),,Financial intermediation & business activity,1.0
p72,Computer and related services (72),,Financial intermediation & business activity,1.0
p73,Research and development services (73),,Financial intermediation & business activity,1.0
p74,Other business services (74),,Financial intermediation & business activity,1.0
p75,Public administration and defence services; compulsory social security services (75),,Public administration; education; health; recreation; other services,1.0
p80,Education services (80),,Public administration; education; health; recreation; other services,1.0
p85,Health and social work services (85),,Public administration; education; health; recreation; other services,1.0
p90.1.a,Food waste for treatment: incineration,,Public administration; education; health; recreation; other services,1.0
p90.1.b,Paper waste for treatment: incineration,,Public administration; education; health; recreation; other services,1.0
p90.1.c,Plastic waste for treatment: incineration,,Public administration; education; health; recreation; other services,1.0
p90.1.d,Intert/metal waste for treatment: incineration,,Public administration; education; health; recreation; other services,1.0
p90.1.e,Textiles waste for treatment: incineration,,Public administration; education; health; recreation; other services,1.0
p90.1.f,Wood waste for treatment: incineration,,Public administration; education; health; recreation; other services,1.0
p90.1.g,Oil/hazardous waste for treatment: incineration,,Public administration; education; health; recreation; other services,1.0
p90.2.a,Food waste for treatment: biogasification and land application,,Public administration; education; health; recreation; other services,1.0
p90.2.b,Paper waste for treatment: biogasification and land application,,Public administration; education; health; recreation; other services,1.0
p90.2.c,Sewage sludge for treatment: biogasification and land application,,Public administration; education; health; recreation; other services,1.0
p90.3.a,Food waste for treatment: composting and land application,,Public administration; education; health; recreation; other services,1.0
p90.3.b,Paper and wood waste for treatment: composting and land application,,Public administration; education; health; recreation; other services,1.0
p90.4.a,Food waste for treatment: waste water treatment,,Public administration; education; health; recreation; other services,1.0
p90.4.b,Other waste for treatment: waste water treatment,,Public administration; education; health; recreation; other services,1.0
p90.5.a,Food waste for treatment: landfill,,Public administration; education; health; recreation; other services,1.0
p90.5.b,Paper for treatment: landfill,,Public administration; education; health; recreation; other services,1.0
p90.5.c,Plastic waste for treatment: landfill,,Public administration; education; health; recreation; other services,1.0
p90.5.d,Inert/metal/hazardous waste for treatment: landfill,,Public administration; education; health; recreation; other services,1.0
p90.5.e,Textiles waste for treatment: landfill,,Public administration; education; health; recreation; other services,1.0
p90.5.f,Wood waste for treatment: landfill,,Public administration; education; health; recreation; other services,1.0
p91,Membership organisation services n.e.c. (91),,Public administration; education; health; recreation; other services,1.0
p92,"Recreational, cultural and sporting services (92)",,Public administration; education; health; recreation; other services,1.0
p93,Other services (93),,Public administration; education; health; recreation; other services,1.0
p95,Private households with employed persons (95),,Public administration; education; health; recreation; other services,1.0
p99,Extra-territorial organizations and bodies,,Public administration; education; health; recreation; other services,1.0
