source_code,source_name,target_code,target_name,weight
900,,i90.1.b,Incineration of waste: Paper,1.0
900,,i90.1.c,Incineration of waste: Plastic,1.0
900,,i90.1.d,Incineration of waste: Metals and Inert materials,1.0
900,,i90.1.e,Incineration of waste: Textiles,1.0
900,,i90.1.f,Incineration of waste: Wood,1.0
900,,i90.1.g,Incineration of waste: Oil/Hazardous waste,1.0
900,,i90.3.a,"Composting of food waste, incl. land application",1.0
900,,i90.3.b,"Composting of paper and wood, incl. land application",1.0
900,,i90.2.c,"Biogasification of sewage slugde, incl. land application",1.0
900,,i90.4.a,"Waste water treatment, food",1.0
900,,i90.4.b,"Waste water treatment, other",1.0
900,,i90.5.a,Landfill of waste: Food,1.0
900,,i90.5.b,Landfill of waste: Paper,1.0
900,,i90.5.c,Landfill of waste: Plastic,1.0
900,,i90.5.d,Landfill of waste: Inert/metal/hazardous,1.0
900,,i90.5.e,Landfill of waste: Textiles,1.0
900,,i90.5.f,Landfill of waste: Wood,1.0
9000,,i90.1.a,Incineration of waste: Food,1.0
9000,,i90.1.b,Incineration of waste: Paper,1.0
9000,,i90.1.c,Incineration of waste: Plastic,1.0
9000,,i90.1.d,Incineration of waste: Metals and Inert materials,1.0
9000,,i90.1.e,Incineration of waste: Textiles,1.0
9000,,i90.1.f,Incineration of waste: Wood,1.0
9000,,i90.1.g,Incineration of waste: Oil/Hazardous waste,1.0
9000,,i90.3.a,"Composting of food waste, incl. land application",1.0
9000,,i90.3.b,"Composting of paper and wood, incl. land application",1.0
9000,,i90.2.c,"Biogasification of sewage slugde, incl. land application",1.0
9000,,i90.4.a,"Waste water treatment, food",1.0
9000,,i90.4.b,"Waste water treatment, other",1.0
9000,,i90.5.a,Landfill of waste: Food,1.0
9000,,i90.5.b,Landfill of waste: Paper,1.0
9000,,i90.5.c,Landfill of waste: Plastic,1.0
9000,,i90.5.d,Landfill of waste: Inert/metal/hazardous,1.0
9000,,i90.5.e,Landfill of waste: Textiles,1.0
9000,,i90.5.f,Landfill of waste: Wood,1.0
91,,i91,Activities of membership organisation n.e.c. (91),1.0
911,,i91,Activities of membership organisation n.e.c. (91),1.0
9111,,i91,Activities of membership organisation n.e.c. (91),1.0
