source_code,source_name,target_code,target_name,weight
257,"Oil, palm",p15.e,products of Vegetable oils and fats,1.0
254,"Oil, palm fruit",p01.e,Oil seeds,1.0
258,"Oil, palm kernel",p15.e,products of Vegetable oils and fats,1.0
271,"Oil, rapeseed",p15.e,products of Vegetable oils and fats,1.0
281,"Oil, safflower",p15.e,products of Vegetable oils and fats,1.0
290,"Oil, sesame",p15.e,products of Vegetable oils and fats,1.0
237,"Oil, soybean",p15.e,products of Vegetable oils and fats,1.0
,"Oil, stillingia",p15.e,products of Vegetable oils and fats,1.0
268,"Oil, sunflower",p15.e,products of Vegetable oils and fats,1.0
339,Oilseeds nes,p01.e,Oil seeds,1.0
430,Okra,p01.d,"Vegetables, fruit, nuts",1.0
260,Olives,p01.d,"Vegetables, fruit, nuts",1.0
403,Onions dry,p01.d,"Vegetables, fruit, nuts",1.0
402,Onions shallots green,p01.d,"Vegetables, fruit, nuts",1.0
490,Oranges,p01.d,"Vegetables, fruit, nuts",1.0
600,Papayas,p01.d,"Vegetables, fruit, nuts",1.0
534,Peaches and nectarines,p01.d,"Vegetables, fruit, nuts",1.0
521,Pears,p01.d,"Vegetables, fruit, nuts",1.0
187,Peas dry,p01.d,"Vegetables, fruit, nuts",1.0
417,Peas green,p01.d,"Vegetables, fruit, nuts",1.0
687,Pepper (piper spp.),p01.h,Crops nec,1.0
748,Peppermint,p01.h,Crops nec,1.0
587,Persimmons,p01.d,"Vegetables, fruit, nuts",1.0
197,Pigeon peas,p01.d,"Vegetables, fruit, nuts",1.0
574,Pineapples,p01.d,"Vegetables, fruit, nuts",1.0
223,Pistachios,p01.d,"Vegetables, fruit, nuts",1.0
489,Plantains,p01.d,"Vegetables, fruit, nuts",1.0
536,Plums and sloes,p01.d,"Vegetables, fruit, nuts",1.0
68,Popcorn,p01.c,Cereal grains nec,1.0
296,Poppy seed,p01.e,Oil seeds,1.0
116,Potatoes,p01.d,"Vegetables, fruit, nuts",1.0
211,Pulses nes,p01.d,"Vegetables, fruit, nuts",1.0
394,Pumpkins squash and gourds,p01.d,"Vegetables, fruit, nuts",1.0
754,Pyrethrum dried,p01.h,Crops nec,1.0
523,Quinces,p01.d,"Vegetables, fruit, nuts",1.0
92,Quinoa,p01.c,Cereal grains nec,1.0
,Raisins,p15.i,Food products nec,1.0
788,Ramie,p01.g,Plant-based fibers,1.0
270,Rapeseed,p01.e,Oil seeds,1.0
547,Raspberries,p01.d,"Vegetables, fruit, nuts",1.0
27,Rice paddy,p01.a,Paddy rice,1.0
149,Roots and tubers nes,p01.d,"Vegetables, fruit, nuts",1.0
836,Rubber natural,p01.h,Crops nec,1.0
71,Rye,p01.c,Cereal grains nec,1.0
280,Safflower seed,p01.e,Oil seeds,1.0
289,Sesame seed,p01.e,Oil seeds,1.0
1185,"Silk-worm cocoons, reelable",p01.o,"Wool, silk-worm cocoons",1.0
789,Sisal,p01.g,Plant-based fibers,1.0
1025,"Skins, goat, fresh",p15.d,Meat products nec,1.0
995,"Skins, sheep, fresh",p15.d,Meat products nec,1.0
,"Skins, sheep, with wool",p15.d,Meat products nec,1.0
83,Sorghum,p01.c,Cereal grains nec,1.0
236,Soybeans,p01.e,Oil seeds,1.0
723,"Spices, nes",p01.h,Crops nec,1.0
373,Spinach,p01.d,"Vegetables, fruit, nuts",1.0
544,Strawberries,p01.d,"Vegetables, fruit, nuts",1.0
423,String beans,p01.d,"Vegetables, fruit, nuts",1.0
157,Sugar beet,p01.f,"Sugar cane, sugar beet",1.0
156,Sugar cane,p01.f,"Sugar cane, sugar beet",1.0
161,Sugar crops nes,p01.f,"Sugar cane, sugar beet",1.0
162,Sugar Raw Centrifugal,p15.h,Sugar,1.0
267,Sunflower seed,p01.e,Oil seeds,1.0
122,Sweet potatoes,p01.d,"Vegetables, fruit, nuts",1.0
1225,Tallow,p15.a,Products of meat cattle,1.0
305,Tallowtree seed,p01.e,Oil seeds,1.0
